WN;BRI1_1C;BRI1_1E;BRI1_2C;BRI1_2E;BRI1_3C;BRI1_3E;BRI1_4C;BRI1_4E;BRI1_5C;BRI1_5E;BRI2_1C;BRI2_1E;BRI2_1RC ;BRI2_1RE;BRI2_2C;BRI2_2E;BRI2_3C;BRI2_3E;BRI2_4C;BRI2_4E;BRI2_5C;BRI2_5E;BRI3_1C;BRI3_1E;BRI3_2C;BRI3_2E;BRI3_3C;BRI3_3E;BRI3_4C;BRI3_4E;BRI3_5C;BRI3_5E
3667,700432;0,014525;0,0183;0,013948;0,018936;0,013716;0,021391;0,01865;0,00613;0,009407;0,022677;0,013211;0,025595;0,01194;0,023398;0,014663;0,02543;0,017255;0,021316;0,014329;0,018161;0,010712;0,025597;0,007003;0,02453;0,018903;0,024523;0,015064;0,02249;0,017722;0,020431;0,008383;0,023469
3669,564101;0,014772;0,018372;0,014168;0,019129;0,013839;0,021427;0,018677;0,006355;0,009553;0,022869;0,013373;0,025926;0,012204;0,02332;0,015042;0,025555;0,017422;0,021409;0,014207;0,018373;0,01075;0,025891;0,007208;0,024861;0,019119;0,024524;0,014731;0,022532;0,017864;0,020483;0,00865;0,023625
3671,42777;0,015126;0,018597;0,014384;0,019153;0,013881;0,021569;0,018769;0,006682;0,009795;0,02315;0,013494;0,026157;0,012268;0,023362;0,015133;0,025901;0,017612;0,021474;0,014359;0,018382;0,010967;0,026179;0,00737;0,025025;0,019351;0,02481;0,014575;0,022884;0,018082;0,020692;0,008768;0,023917
3673,291439;0,015409;0,018942;0,014439;0,018943;0,013817;0,021671;0,018846;0,006995;0,010064;0,02343;0,013522;0,026105;0,012049;0,023499;0,014865;0,026287;0,017687;0,021529;0,014751;0,018108;0,011336;0,026313;0,007394;0,024906;0,019476;0,025284;0,014647;0,023461;0,018217;0,021014;0,008676;0,024237
3675,155107;0,015458;0,019266;0,014242;0,018538;0,013633;0,021589;0,018806;0,007169;0,010261;0,023597;0,013443;0,025695;0,011598;0,023656;0,014319;0,026476;0,017549;0,021544;0,015175;0,017593;0,011723;0,026211;0,007208;0,024476;0,019402;0,025713;0,014872;0,02404;0,018139;0,021301;0,008393;0,024464
3677,018776;0,015216;0,019392;0,013825;0,018074;0,013356;0,021289;0,018602;0,007127;0,010299;0,023564;0,013291;0,025032;0,011089;0,023746;0,013698;0,026323;0,017221;0,021478;0,01537;0,017012;0,011943;0,025908;0,006825;0,023836;0,01912;0,025859;0,015102;0,024351;0,017832;0,021363;0,008017;0,024508
3678,882445;0,014768;0,019209;0,013335;0,017714;0,013064;0,020891;0,018298;0,006872;0,010151;0,023319;0,013128;0,024366;0,010735;0,023725;0,013242;0,025872;0,016852;0,021318;0,015179;0,016601;0,011851;0,025541;0,006364;0,023199;0,018725;0,025619;0,015213;0,024216;0,017427;0,021076;0,007684;0,024353
3680,746114;0,014305;0,018754;0,012961;0,017574;0,012866;0,020598;0,018042;0,006495;0,009871;0,022954;0,013022;0,023972;0,01068;0,023611;0,013119;0,025348;0,016638;0,021114;0,014654;0,016542;0,011438;0,025281;0,006004;0,022795;0,018365;0,025093;0,015171;0,023659;0,017126;0,020477;0,00751;0,024055
3682,609783;0,014036;0,018212;0,012832;0,01767;0,012854;0,020578;0,017983;0,006133;0,009581;0,02263;0,013007;0,024009;0,010928;0,023465;0,013351;0,025029;0,016703;0,020954;0,014036;0,016861;0,010856;0,025237;0,0059;0,02276;0,018162;0,024535;0,015039;0,022922;0,017083;0,019768;0,007544;0,023716
3684,473452;0,014078;0,017817;0,012953;0,017924;0,013049;0,02085;0,018175;0,005919;0,009408;0,022505;0,013077;0,024437;0,011343;0,023356;0,01382;0,025084;0,017015;0,020917;0,013618;0,017399;0,010352;0,025407;0,006099;0,023059;0,018151;0,024208;0,014921;0,022351;0,0173;0,019236;0,007749;0,023431
3686,337121;0,014397;0,017735;0,013211;0,01822;0,013374;0,021273;0,018528;0,005922;0,009426;0,022651;0,013183;0,025043;0,011718;0,023318;0,014319;0,025468;0,01739;0,021013;0,013587;0,017888;0,010143;0,025681;0,006502;0,023504;0,018259;0,024242;0,014886;0,02222;0,01762;0,019109;0,008024;0,023254
3688,20079;0,014828;0,017969;0,013446;0,018456;0,013679;0,02163;0,018855;0,006126;0,009614;0,023001;0,013258;0,025554;0,011883;0,023331;0,014653;0,025948;0,017595;0,021178;0,013921;0,018088;0,010299;0,025915;0,00691;0,023854;0,018361;0,024572;0,014924;0,02258;0,017817;0,019435;0,008251;0,023185
3690,064459;0,015157;0,018368;0,013542;0,018586;0,013813;0,021761;0,018969;0,006439;0,00987;0,023382;0,01325;0,025779;0,011783;0,023345;0,014713;0,026236;0,017485;0,021304;0,014413;0,017911;0,010702;0,026005;0,007122;0,023945;0,018352;0,024988;0,014964;0,023239;0,017731;0,020051;0,008346;0,023188
3691,928128;0,015227;0,018718;0,013486;0,018617;0,013704;0,021644;0,018797;0,006734;0,010064;0,023601;0,013143;0,025689;0,011487;0,023311;0,014504;0,026162;0,01709;0,021308;0,014799;0,017464;0,011109;0,02594;0,007034;0,023779;0,018212;0,025263;0,014935;0,023861;0,017369;0,020664;0,008289;0,023224
3693,791797;0,015012;0,018861;0,013352;0,018579;0,013403;0,021394;0,01841;0,006902;0,010112;0,02355;0,01297;0,025404;0,011144;0,023217;0,014132;0,025767;0,016596;0,021185;0,014897;0,016988;0,011287;0,025786;0,006695;0,023503;0,018014;0,025279;0,014827;0,024155;0,016905;0,021002;0,008126;0,023276
3695,655466;0,014617;0,018776;0,01325;0,018503;0,013057;0,021171;0,01798;0,006891;0,010008;0,023263;0,012794;0,025103;0,0109;0,023102;0,013741;0,025271;0,016246;0,021006;0,014697;0,016717;0,011139;0,025636;0,006277;0,023315;0,017872;0,02507;0,014709;0,024021;0,016572;0,020947;0,007941;0,023347
3697,519135;0,014222;0,018568;0,013246;0,01841;0,012838;0,021073;0,017677;0,006725;0,009825;0,022897;0,012685;0,02491;0,010834;0,023027;0,013461;0,024949;0,016206;0,020879;0,014341;0,01676;0,010753;0,025553;0,005985;0,023336;0,017876;0,024779;0,014684;0,023583;0,016526;0,020586;0,007816;0,023445
3699,382803;0,013983;0,018388;0,013327;0,018319;0,012843;0,021088;0,017572;0,006486;0,009661;0,022642;0,012683;0,02484;0,010938;0,02305;0,013363;0,024962;0,016485;0,02088;0,014025;0,017049;0,010348;0,02554;0,005953;0,023542;0,018039;0,024555;0,014816;0,023103;0,016758;0,020155;0,007795;0,023565
3701,246472;0,013963;0,018338;0,013424;0,018259;0,01305;0,021122;0,017616;0,006277;0,009582;0,022612;0,012785;0,024825;0,011139;0,023187;0,013451;0,025283;0,016949;0,021013;0,013892;0,017395;0,010147;0,025559;0,006174;0,023791;0,018292;0,024466;0,015079;0,022813;0,017103;0,019902;0,007869;0,023683
3703,110141;0,014121;0,018413;0,013467;0,018265;0,013327;0,021089;0,017695;0,006179;0,009587;0,022786;0,012949;0,024784;0,011349;0,023401;0,013667;0,025723;0,017404;0,021218;0,013968;0,017606;0,01026;0,025575;0,006518;0,023917;0,018534;0,024484;0,015354;0,022799;0,017353;0,019962;0,007984;0,023773
3704,97381;0,014345;0,018525;0,013438;0,018354;0,013516;0,02098;0,017714;0,006219;0,009621;0,023032;0,013114;0,024697;0,011505;0,023624;0,013922;0,026053;0,017706;0,021408;0,014177;0,0176;0,010627;0,025579;0,006797;0,023848;0,018684;0,024531;0,015503;0,022976;0,017382;0,020301;0,008073;0,023824
3706,837479;0,014529;0,01857;0,013389;0,018504;0,013518;0,020869;0,017661;0,006359;0,009616;0,023189;0,013234;0,024621;0,01158;0,02378;0,014126;0,026137;0,017814;0,021525;0,014408;0,017434;0,011066;0,025595;0,006874;0,023642;0,018724;0,02455;0,015444;0,023171;0,017216;0,020749;0,008089;0,023848
3708,701148;0,014623;0,018505;0,0134;0,018654;0,013349;0,020849;0,0176;0,006522;0,00954;0,023173;0,013288;0,024643;0,01158;0,02382;0,014214;0,025994;0,017775;0,02156;0,014579;0,017255;0,011374;0,025644;0,006727;0,023456;0,018692;0,024547;0,015209;0,023247;0,017004;0,021113;0,008024;0,023873
3710,564817;0,014648;0,018368;0,013522;0,018726;0,013123;0,020949;0,017607;0,006625;0,009418;0,023014;0,013289;0,02481;0,01152;0,023739;0,014164;0,025767;0,017667;0,021544;0,014668;0,017193;0,011438;0,025718;0,006453;0,023438;0,018647;0,024575;0,014924;0,023186;0,016914;0,021275;0,00791;0,023918
3712,428486;0,014661;0,018247;0,01373;0,018673;0,012976;0,02111;0,017703;0,006621;0,009309;0,022838;0,013264;0,02508;0,011417;0,023573;0,014004;0,025617;0,01754;0,021515;0,014695;0,017275;0,011279;0,025772;0,006205;0,023638;0,018627;0,024683;0,014736;0,023082;0,017019;0,021244;0,007791;0,023978
3714,292155;0,01471;0,018216;0,013929;0,01851;0,012988;0,021218;0,017822;0,006518;0,009265;0,02277;0,01324;0,025339;0,011291;0,023383;0,013797;0,025627;0,017397;0,021487;0,01469;0,017419;0,011018;0,025761;0,006103;0,023976;0,01863;0,02486;0,014724;0,023061;0,01726;0,021119;0,007704;0,024024
3716,155824;0,014797;0,018282;0,014002;0,018312;0,013137;0,021198;0,017856;0,006371;0,009288;0,022862;0,013229;0,025471;0,011174;0,023238;0,013614;0,025763;0,017224;0,021446;0,014657;0,017494;0,010796;0,025673;0,006172;0,024302;0,018624;0,025034;0,014858;0,023181;0,017493;0,021017;0,007655;0,024027
3718,019493;0,01488;0,018384;0,013889;0,01818;0,013325;0,021078;0,017733;0,006245;0,009331;0,023054;0,013228;0,025424;0,011106;0,023186;0,013507;0,025914;0,01703;0,021374;0,014588;0,017423;0,010695;0,025557;0,006338;0,024484;0,018581;0,025107;0,015018;0,023388;0,017585;0,020997;0,007627;0,023982
3719,883162;0,014905;0,018433;0,013622;0,018184;0,013447;0,020982;0,01748;0,006181;0,009328;0,023222;0,013233;0,025249;0,011125;0,023242;0,013493;0,02598;0,016864;0,02127;0,014472;0,017242;0,010701;0,0255;0,006479;0,024486;0,018498;0,025027;0,015076;0,023553;0,017504;0,021031;0,007603;0,023918
3721,74683;0,014855;0,018372;0,013322;0,018327;0,013464;0,021047;0,01722;0,006173;0,009248;0,02326;0,013242;0,025064;0,011246;0,023385;0,013555;0,025932;0,016795;0,021169;0,014327;0,017088;0,010737;0,025579;0,006511;0,024378;0,018404;0,02482;0,014975;0,023554;0,017335;0,021047;0,007579;0,023883
3723,610499;0,014763;0,018213;0,013138;0,018547;0,013422;0,021318;0,017101;0,006173;0,009122;0,023151;0,013258;0,024985;0,011449;0,023563;0,01366;0,025832;0,016862;0,021119;0,014189;0,017113;0,010725;0,025802;0,00644;0,024277;0,018339;0,024586;0,014766;0,023359;0,017213;0,020986;0,007572;0,023912
3725,474168;0,014704;0,018027;0,013164;0,018751;0,013425;0,0217;0,017207;0,006132;0,009039;0,022983;0,013283;0,025055;0,011678;0,023717;0,013785;0,025782;0,017042;0,021155;0,014103;0,017384;0,010641;0,0261;0,006356;0,024264;0,018331;0,02444;0,014576;0,023045;0,017233;0,020857;0,007605;0,024
3727,337837;0,014743;0,017905;0,013392;0,018867;0,013557;0,022;0,017499;0,006035;0,009091;0,022887;0,013309;0,025226;0,011863;0,0238;0,013922;0,025855;0,017254;0,021276;0,014093;0,017825;0,010533;0,026356;0,006376;0,024337;0,018379;0,024447;0,014527;0,022758;0,017386;0,020731;0,00768;0,024101
3729,201506;0,014895;0,017904;0,013717;0,018876;0,013823;0,022047;0,017837;0,005918;0,009316;0,022959;0,013315;0,025392;0,011945;0,023798;0,014077;0,026055;0,017405;0,021441;0,014158;0,01825;0,010486;0,026474;0,006563;0,024419;0,018456;0,024591;0,014664;0,022627;0,017569;0,020702;0,007767;0,024158
3731,065175;0,015109;0,018024;0,013988;0,018809;0,014138;0,021803;0,018057;0,005855;0,009662;0,02319;0,013282;0,025453;0,011906;0,023741;0,01425;0,026315;0,017443;0,021589;0,014277;0,018463;0,010566;0,026423;0,006878;0,024419;0,018533;0,024783;0,014926;0,022699;0,017658;0,020813;0,007816;0,024136
3732,928844;0,015289;0,018218;0,014088;0,01872;0,014373;0,021394;0,018071;0,005909;0,010002;0,023472;0,013206;0,025375;0,011771;0,02368;0,01442;0,026541;0,017387;0,021671;0,014424;0,018369;0,010773;0,026257;0,007194;0,024304;0,018592;0,024915;0,015179;0,022922;0,017591;0,021023;0,007789;0,024047
3734,792513;0,015353;0,018419;0,013987;0,018652;0,014431;0,021046;0,017911;0,006089;0,010192;0,023663;0,013106;0,025204;0,011598;0,023666;0,014549;0,026668;0,017312;0,021667;0,014584;0,018028;0,011037;0,026067;0,007376;0,024123;0,018633;0,024916;0,015298;0,023182;0,017405;0,021219;0,007697;0,023943
3736,656182;0,015279;0,018574;0,013752;0,018622;0,014313;0,020943;0,017707;0,006339;0,010149;0,023667;0,013016;0,02503;0,011451;0,023717;0,014602;0,026684;0,017296;0,021595;0,014745;0,017629;0,01125;0,025928;0,00736;0,023988;0,018668;0,024783;0,015229;0,023368;0,017211;0,021279;0,007601;0,023884
3738,519851;0,015123;0,018662;0,0135;0,018634;0,014115;0,021129;0,017603;0,00656;0,00989;0,023494;0,012971;0,024936;0,011374;0,023813;0,014568;0,026626;0,01738;0,021495;0,014888;0,017381;0,011325;0,025861;0,007208;0,024003;0,018705;0,024574;0,015018;0,023421;0,017121;0,021139;0,007592;0,0239
3740,38352;0,014989;0,018685;0,013338;0,018693;0,013975;0,02148;0,017673;0,006668;0,009533;0,023255;0,012987;0,024963;0,011375;0,023904;0,014479;0,026549;0,017541;0,021416;0,014988;0,017404;0,011245;0,025834;0,007077;0,024203;0,018744;0,024385;0,014772;0,02335;0,017178;0,020838;0,007735;0,023976
3742,247189;0,014967;0,018663;0,013306;0,018812;0,013993;0,021793;0,01789;0,006638;0,00924;0,023095;0,01305;0,025096;0,011425;0,023943;0,014391;0,026493;0,017715;0,021396;0,015025;0,017667;0,011074;0,025813;0,007131;0,024534;0,018779;0,0243;0,014604;0,023222;0,017336;0,0205;0,008025;0,024068
3744,110857;0,015084;0,018616;0,013369;0,019001;0,014167;0,021907;0,018146;0,006522;0,00914;0,023119;0,013128;0,025288;0,011473;0,023912;0,014358;0,02647;0,01783;0,02146;0,015003;0,018011;0,010933;0,025804;0,007433;0,02488;0,018808;0,024369;0,014573;0,023124;0,017494;0,020275;0,008371;0,024138
3745,974526;0,015274;0,018568;0,013441;0,019237;0,014394;0,02179;0,018324;0,006416;0,009276;0,023329;0,013191;0,025484;0,011469;0,023836;0,014395;0,02647;0,017842;0,021607;0,014961;0,01824;0,010936;0,025859;0,007895;0,025124;0,018837;0,024595;0,014665;0,023134;0,017561;0,020263;0,008641;0,024182
3747,838195;0,015422;0,018539;0,013439;0,019454;0,014525;0,021544;0,018356;0,006399;0,009585;0,023635;0,013228;0,025639;0,011386;0,023759;0,014468;0,026474;0,017746;0,021804;0,014954;0,01823;0,011132;0,026039;0,008313;0,025197;0,018874;0,024933;0,014822;0,023297;0,017501;0,020461;0,008727;0,024228
3749,701864;0,015417;0,018541;0,013335;0,019559;0,014444;0,021319;0,018246;0,006487;0,00994;0,023903;0,013247;0,025725;0,011233;0,023722;0,014515;0,026468;0,017563;0,021992;0,015015;0,017984;0,011473;0,02636;0,008465;0,02511;0,018915;0,025306;0,014976;0,023611;0,017343;0,020775;0,0086;0,024308
3751,565533;0,015225;0,018567;0,013164;0,019482;0,014138;0,021216;0,018049;0,006618;0,010204;0,024025;0,013269;0,025724;0,011058;0,023732;0,014479;0,026445;0,017335;0,022092;0,01512;0,017624;0,01183;0,026746;0,008237;0,024935;0,018943;0,025621;0,015088;0,024019;0,017152;0,02107;0,008332;0,024424
3753,429202;0,014901;0,018587;0,01301;0,019225;0,0137;0,021235;0,017832;0,006696;0,01029;0,023968;0,013302;0,025635;0,010922;0,023766;0,01435;0,026407;0,017111;0,022042;0,015181;0,017313;0,012044;0,027057;0,00769;0,024764;0,018925;0,025801;0,015152;0,024413;0,016985;0,021238;0,008052;0,024532
3755,292871;0,014572;0,018556;0,012961;0,018873;0,013289;0,0213;0,017637;0,006649;0,010189;0,023782;0,013337;0,025476;0,010879;0,023787;0,014173;0,026362;0,016952;0,021825;0,015095;0,017171;0,012005;0,027151;0,00703;0,02467;0,01884;0,02581;0,015182;0,024672;0,016873;0,021249;0,007883;0,024568
3757,15654;0,014365;0,018442;0,013059;0,018568;0,013044;0,021332;0,017487;0,006473;0,00996;0,02356;0,01335;0,025297;0,010946;0,023782;0,014025;0,026329;0,016911;0,021494;0,014806;0,017218;0,011708;0,026971;0,006509;0,024678;0,018699;0,025674;0,015191;0,024705;0,016824;0,021151;0,007877;0,024489
3759,020209;0,014347;0,018253;0,013282;0,018434;0,013027;0,021312;0,017393;0,006245;0,0097;0,023399;0,013326;0,025169;0,011096;0,023769;0,013971;0,026334;0,017019;0,021162;0,014364;0,017377;0,011257;0,026583;0,006294;0,024764;0,01855;0,025474;0,015179;0,024501;0,016842;0,021034;0,007999;0,024313
3760,883878;0,014494;0,018052;0,013551;0,018512;0,013195;0,021287;0,017377;0,006071;0,009499;0,023355;0,01327;0,025156;0,011266;0,02379;0,014028;0,026397;0,017251;0,020956;0,013921;0,017533;0,010831;0,02615;0,006391;0,024868;0,018464;0,025312;0,015144;0,024152;0,016933;0,020974;0,008151;0,024123
3762,747547;0,014716;0,017933;0,013767;0,018734;0,013435;0,021321;0,017458;0,006032;0,009409;0,023435;0,013212;0,02528;0,011393;0,023872;0,014151;0,026518;0,017517;0,020959;0,013669;0,0176;0,010591;0,025846;0,006656;0,024924;0,018497;0,02526;0,015087;0,023812;0,017094;0,020992;0,008241;0,024024
3764,611216;0,014908;0,017978;0,013857;0,01896;0,013618;0,021428;0,017633;0,006137;0,009434;0,023604;0,013186;0,025502;0,011438;0,024;0,01426;0,02666;0,017692;0,021168;0,013736;0,01756;0,010612;0,025768;0,006883;0,024883;0,018657;0,025322;0,015019;0,023632;0,017298;0,021055;0,008223;0,024087
3766,474885;0,01501;0,018205;0,013808;0,019057;0,013667;0,021549;0,017857;0,00632;0,009532;0,023806;0,013203;0,025731;0,011413;0,024111;0,014281;0,026763;0,017672;0,021496;0,014113;0,017463;0,010842;0,025892;0,006925;0,024738;0,018893;0,02543;0,014954;0,023674;0,017484;0,021101;0,008123;0,0243
3768,338553;0,015023;0,018543;0,013668;0,018975;0,013579;0,021593;0,018052;0,006484;0,009643;0,023982;0,013244;0,025868;0,01137;0,024127;0,014191;0,026768;0,017442;0,021808;0,014644;0,01739;0,011135;0,026099;0,006768;0,024525;0,019115;0,025486;0,014898;0,023875;0,01758;0,021088;0,008008;0,024573
3770,202222;0,015001;0,01886;0,013517;0,018768;0,013421;0,021506;0,018138;0,006556;0,009709;0,024084;0,013268;0,025858;0,01137;0,024012;0,014026;0,026656;0,017093;0,021996;0,015103;0,017398;0,01133;0,026256;0,006522;0,024316;0,019233;0,025422;0,014844;0,024081;0,017549;0,021022;0,007943;0,024787
3772,065891;0,014996;0,019021;0,013432;0,018562;0,013286;0,021331;0,018086;0,006524;0,009701;0,024084;0,013242;0,025717;0,011446;0,023802;0,013867;0,026465;0,016791;0,02202;0,015303;0,017495;0,011336;0,026299;0,00635;0,024185;0,019206;0,025245;0,014785;0,024136;0,017418;0,020951;0,00796;0,024856
3773,92956;0,015025;0,018955;0,013443;0,018476;0,013247;0,021188;0,017932;0,006436;0,00963;0,023978;0,013169;0,025529;0,011583;0,023603;0,013792;0,026281;0,016683;0,021923;0,015192;0,01764;0,011177;0,026264;0,006365;0,024176;0,019063;0,025046;0,014729;0,023978;0,017275;0,020934;0,008045;0,024772
3775,793229;0,015057;0,018695;0,01353;0,018551;0,013324;0,021203;0,017767;0,006367;0,00954;0,023792;0,013096;0,025396;0,011723;0,023534;0,013839;0,026192;0,016817;0,021795;0,014867;0,017769;0,010972;0,026249;0,006569;0,024276;0,018885;0,024948;0,014707;0,023685;0,017225;0,021004;0,00816;0,024606
3777,656898;0,015039;0,01836;0,01363;0,018734;0,01348;0,021417;0,017683;0,006369;0,00949;0,023582;0,013088;0,02539;0,011799;0,023663;0,013985;0,026233;0,017109;0,021713;0,014511;0,017828;0,010861;0,02634;0,006861;0,024424;0,018767;0,025038;0,01476;0,023431;0,017324;0,021142;0,008268;0,024455
3779,520567;0,014944;0,018098;0,013681;0,018914;0,013638;0,021742;0,017721;0,006442;0,009519;0,023415;0,013185;0,025512;0,011775;0,023955;0,014159;0,026366;0,017393;0,021703;0,01429;0,017796;0,010925;0,026543;0,007096;0,024535;0,01877;0,02531;0,014909;0,023386;0,017541;0,021289;0,008342;0,024389
3781,384236;0,01479;0,018011;0,013649;0,018986;0,013721;0,022011;0,01785;0,006542;0,009626;0,023345;0,013366;0,025698;0,011669;0,024284;0,014274;0,026498;0,017516;0,021735;0,014265;0,017684;0,011136;0,026775;0,007171;0,02455;0,01889;0,02566;0,015126;0,023608;0,017766;0,021369;0,008372;0,02441
3783,247905;0,014642;0,01811;0,01355;0,018918;0,013683;0,022073;0,017983;0,006607;0,00976;0,02339;0,013557;0,025852;0,011542;0,024495;0,014267;0,026537;0,01743;0,021748;0,014384;0,017527;0,011379;0,026905;0,007073;0,024464;0,01906;0,025939;0,015335;0,023996;0,017881;0,021337;0,008348;0,024467
3785,111574;0,014572;0,018319;0,013437;0,018755;0,013527;0,021893;0,018032;0,00659;0,009845;0,023516;0,01366;0,025897;0,011465;0,024486;0,014133;0,026448;0,017218;0,021698;0,014526;0,017367;0,011522;0,026842;0,006876;0,024327;0,019184;0,026024;0,015441;0,024337;0,017824;0,021193;0,008263;0,024494
3786,975243;0,014614;0,018521;0,01337;0,018589;0,013305;0,021578;0,01796;0,006483;0,009813;0,02365;0,013612;0,025807;0,011476;0,024261;0,013922;0,026279;0,017036;0,021583;0,014591;0,017246;0,011489;0,026585;0,006689;0,024218;0,019185;0,025876;0,015383;0,024423;0,017633;0,020989;0,008119;0,024463
3788,838912;0,01474;0,018623;0,013387;0,018502;0,013101;0,021314;0,017799;0,006316;0,009651;0,023714;0,013425;0,025612;0,011561;0,023928;0,013724;0,026133;0,017015;0,02145;0,014556;0,017204;0,011299;0,026236;0,006604;0,024199;0,019044;0,025555;0,01518;0,024167;0,017424;0,020798;0,007943;0,024394
3790,70258;0,014883;0,018596;0,013484;0,018522;0,012999;0,021255;0,01763;0,006137;0,009408;0,023664;0,013183;0,025386;0,011662;0,02364;0,01363;0,026108;0,017183;0,02136;0,014476;0,017273;0,011042;0,025945;0,00665;0,024286;0,018809;0,02518;0,014927;0,023654;0,017318;0,020683;0,007784;0,024346
3792,566249;0,014975;0,018486;0,013625;0,018624;0,013055;0,021429;0,017536;0,005993;0,00919;0,023517;0,012999;0,025208;0,011715;0,023512;0,013701;0,026237;0,017459;0,021365;0,014437;0,017467;0,010825;0,025833;0,006803;0,024449;0,01858;0,024873;0,014754;0,023103;0,017376;0,020676;0,007701;0,024368
3794,429918;0,014997;0,018379;0,013756;0,018757;0,013276;0,021728;0,017566;0,005917;0,009102;0,023349;0,012957;0,025145;0,011687;0,023572;0,013939;0,026471;0,017715;0,021479;0,01449;0,017761;0,010708;0,025936;0,00701;0,024633;0,018461;0,024711;0,014753;0,022758;0,017563;0,020769;0,007731;0,024468
3796,293587;0,014989;0,018353;0,013842;0,018878;0,013614;0,021974;0,017716;0,005927;0,009203;0,023257;0,013069;0,025227;0,011591;0,023758;0,014289;0,026712;0,017861;0,02168;0,014623;0,01809;0,010691;0,026189;0,007222;0,024792;0,018518;0,02471;0,014929;0,022771;0,017782;0,02093;0,007859;0,024611
3798,157256;0,015025;0,018444;0,013871;0,018966;0,01398;0,022036;0,017943;0,006021;0,009472;0,023314;0,013274;0,025441;0,011476;0,023963;0,014656;0,026869;0,017895;0,021921;0,014776;0,018352;0,010736;0,026475;0,007403;0,024905;0,018738;0,024845;0,015196;0,023139;0,017932;0,021113;0,008022;0,024741
3800,020925;0,015155;0,01863;0,01386;0,019013;0,014268;0,0219;0,018187;0,006176;0,009807;0,023525;0,013473;0,02573;0,011391;0,024098;0,014937;0,026911;0,01788;0,022143;0,01489;0,018448;0,010813;0,026675;0,007525;0,024968;0,019039;0,025066;0,015428;0,023718;0,01797;0,021275;0,008137;0,024819
3801,884594;0,015364;0,018845;0,013828;0,019005;0,014391;0,02167;0,018389;0,006346;0,010077;0,023819;0,013584;0,026005;0,011355;0,024134;0,015057;0,026871;0,017874;0,022287;0,014943;0,018327;0,010922;0,026728;0,007559;0,024975;0,019292;0,025323;0,015528;0,024294;0,017919;0,021383;0,008146;0,024844
3803,748263;0,015567;0,019013;0,013789;0,01892;0,014317;0,021494;0,018504;0,006471;0,010174;0,024073;0,013578;0,026163;0,01135;0,024092;0,014999;0,02681;0,017876;0,022308;0,014956;0,018017;0,011079;0,026642;0,007473;0,024914;0,019385;0,025558;0,015478;0,024676;0,017839;0,02141;0,008051;0,024842
3805,611932;0,01565;0,019077;0,013745;0,018744;0,014078;0,021474;0,018497;0,006497;0,010068;0,024172;0,013485;0,026129;0,011342;0,02402;0,014802;0,026776;0,017823;0,022189;0,014961;0,017633;0,011269;0,026479;0,007259;0,024774;0,019271;0,02571;0,015337;0,024756;0,017774;0,021345;0,007915;0,02484
3807,475601;0,015538;0,019024;0,013691;0,018506;0,013769;0,021606;0,018358;0,006397;0,009817;0,024067;0,013367;0,025894;0,011314;0,02395;0,01455;0,026772;0,017656;0,021952;0,014964;0,017331;0,011427;0,026322;0,006957;0,02457;0,018992;0,025726;0,015192;0,024535;0,017727;0,021195;0,007829;0,024837
3809,33927;0,015251;0,018886;0,01363;0,018297;0,013514;0,021799;0,01811;0,0062;0,009542;0,023801;0,013285;0,025537;0,011282;0,023893;0,014342;0,026769;0,017397;0,02167;0,014929;0,017246;0,011449;0,026239;0,006658;0,024365;0,018667;0,02559;0,015096;0,024103;0,017673;0,020998;0,007857;0,02481
3811,202939;0,0149;0,01873;0,013582;0,018236;0,013418;0,021942;0,017827;0,005983;0,009372;0,0235;0,013272;0,025205;0,011292;0,023847;0,014253;0,026745;0,017175;0,021444;0,014815;0,017424;0,011263;0,026265;0,006486;0,02425;0,018436;0,025353;0,015041;0,023612;0,017596;0,020814;0,008004;0,024735
3813,066607;0,014645;0,018636;0,013573;0,018415;0,013525;0,021975;0,017615;0,005841;0,00939;0,023313;0,01333;0,02506;0,011381;0,02382;0,01431;0,026709;0,01716;0,02137;0,014617;0,017796;0,010901;0,026394;0,006537;0,024302;0,018394;0,025131;0,014975;0,023232;0,017518;0,020716;0,008209;0,02462
3814,930276;0,01461;0,018661;0,013621;0,018828;0,013791;0,021919;0,017576;0,005849;0,009599;0,023344;0,013445;0,0252;0,011542;0,023835;0,014478;0,026707;0,017451;0,021491;0,014403;0,0182;0,010513;0,026587;0,006825;0,02453;0,018543;0,025068;0,014856;0,023113;0,017496;0,020758;0,00838;0,024518
3816,793945;0,014816;0,018817;0,013717;0,019345;0,014104;0,021844;0,017748;0,006015;0,009921;0,023598;0,013589;0,0256;0,011714;0,023916;0,014674;0,026778;0,017975;0,021766;0,014286;0,018453;0,010314;0,02678;0,007258;0,024852;0,018792;0,025259;0,014699;0,023329;0,017576;0,02095;0,00844;0,024501
3818,657614;0,01517;0,019056;0,01382;0,019756;0,014324;0,021819;0,018074;0,006273;0,010234;0,023972;0,013731;0,026112;0,011805;0,024052;0,014791;0,026917;0,018491;0,022083;0,014364;0,018436;0,01046;0,026904;0,007667;0,025122;0,019;0,025685;0,014576;0,023843;0,017744;0,021241;0,008366;0,024617
